,Ciro,Immobile,A,20/02/1990,Mizuno,31,32,Italia,Lazio
,Joaquin,Correa,A,13/08/1994,Nike,27,35,Argentina,Lazio
,Antonio,Donnarumma,P,07/07/1990,Adidas,31,30,Italia,Milan
,Alessio,Romagnoli,D,12/01/1995,Mizuno,26,31,Italia,Milan
,Davide,Calabria,D,06/12/1996,Adidas,25,27,Italia,Milan
,Simon,Kajaer,D,26/03/1989,Mizuno,32,28,Danimarca,Milan
,Pierre,Kalulu,D,05/06/2000,,21,20,Francia,Milan
,Ismael,Bennacer,C,01/12/1997,Mizuno,24,28,Algeria,Milan
,Samu,Castillejo,C,18/01/1995,Adidas,26,29,Spagna,Milan
,Brahim,Diaz,C,03/08/1999,Mizuno,22,28,Spagna,Milan
,Daniel,Maldini,C,11/10/2001,,20,20,Italia,Milan
,Hakan,Calhanoglu,C,08/02/1994,Adidas,27,30,Turchia,Milan
,Mario,Mandzukic,A,21/05/1986,Adidas,35,28,Croazia,Milan
,Rafael,Leao,A,10/06/1999,Mizuno,22,26,Portogallo,Milan
,Zlatan,Ibrahimovic,A,03/10/1981,Nike,40,29,Svezia,Milan
,Antonio,Mirante,P,08/07/1983,,38,20,Italia,Roma
,Roger,Ibanez,D,23/11/1998,Mizuno,23,22,Brasile,Roma
,Leonardo,Spinazzola,D,25/03/1993,Mizuno,28,26,Italia,Roma
,Federico,Fazio,D,17/03/1987,Adidas,34,26,Argentina,Roma
,Davide,Santon,D,02/01/1991,Mizuno,30,25,Italia,Roma
,Peres,Bruno,D,01/03/1990,Adidas,31,26,Brasile,Roma
,Gianluca,Mancini,D,17/04/1996,Mizuno,25,28,Italia,Roma
,Nunes,Juan Jesus,D,10/06/1991,Mizuno,30,28,Brasile,Roma
,Javier,Pastore,C,20/06/1989,Adidas,32,30,Argentina,Roma
,Henrikh,Mkhitaryan,C,21/01/1989,Adidas,32,32,Armenia,Roma
,Amadou,Diawara,C,17/07/1997,Mizuno,24,26,Guinea,Roma
,Bryan,Cristante,C,03/03/1995,Mizuno,26,29,Italia,Roma
,Stephan,El Shaarawy,A,27/10/1992,Nike,29,32,Italia,Roma
,Edin,Dzeko,A,17/03/1986,Adidas,35,34,Bosnia Erzegovina,Roma
,Perez,Carles,A,16/02/1998,Mizuno,23,24,Spagna,Roma
,Andrea,Seculin,P,02/09/1991,,30,7,Italia,Chievo Verona
,Michele,Rigione,D,07/12/1992,,29,9,Italia,Chievo Verona
,Francesco,Renzetti,D,12/08/1988,,33,8,Italia,Chievo Verona
,Sauli,Vaisanen,D,01/01/1996,,26,9,Finlandia,Chievo Verona
,Marin,Cavar,D,15/05/2000,,21,10,Svizzera,Chievo Verona
,Emanuele,Zuelli,C,22/09/1993,,19,5,Italia,Chievo Verona
,Luca,Palmiero,C,30/06/1997,,24,3,Italia,Chievo Verona
,Massimo,Bertagnoli,C,31/12/1992,,21,6,Italia,Chievo Verona
,Amato,Ciciretti,C,12/01/1994,Mizuno,27,12,Italia,Chievo Verona
,Michele,Fabbro,A,25/07/1997,,24,10,Italia,Chievo Verona
,Sergej,Grubac,A,03/03/1992,,20,4,Montenegro,Chievo Verona
,Manuel,De Luca,A,26/10/1999,Mizuno,22,12,Italia,Chievo Verona
,Enrico,Alfonso,P,28/04/1989,,32,3,Italia,Cremonese
,Alessandro,Fiordaliso,D,24/11/2000,,21,9,Italia,Cremonese
,Matteo,Bianchetti,D,02/01/1994,Mizuno,27,12,Italia,Cremonese
,Luca,Ravanelli,D,06/11/1995,,24,9,Italia,Cremonese
,Leonardo,Bia,D,05/01/2002,,19,4,Italia,Cremonese
,Samuel,Gustafson,C,08/09/1993,Puma,26,15,Svezia,Cremonese
